Date	Aircraft Type	Aircraft Ident	Route of Flight	Time in Flight	Day Landings	Night Landings	Instrument	Simulated Instrument	Approaches	Simulator	Night	Cross Country	Solo	Pilot in Command	Second in Command	Dual	As Instructor	Complex	High Perf	Tailwheel	Turbine	Multi Engine	Remarks
"05/16/06"	"C150M"	"N66239"	"BCB-BCB"	0.3	0	1	0.0	0.0	0	0.0	0.3	0.0	0.0	0.3	0.0	0.0	0.0						"Oil changed"
"05/17/06"	"C150J"	"N60378"	"Pace-Pace"	0.5	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0						"Wedding practice"
"05/20/06"	"J3"	"N3134N"	"Pace-MTV"	0.5	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0			0.5			"Married Rach!"
"05/23/06"	"PA28-140"	"N55203"	"SAV-FPR"	3.2	1	0	0.0	0.0	0	0.0	0.0	3.2	0.0	3.2	0.0	0.0	0.0						"Honeymoon, fuel stop at Savannah, overnight at Ft. Pierce"
"05/24/06"	"PA28-140"	"N55203"	"MYEH-MYLD"	2.0	1	0	0.0	0.0	0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0						"Honeymoon, Stella Maris airport closed, parked at Deadman's Cay"
"05/24/06"	"PA28-140"	"N55203"	"FPR-MYEH"	2.8	1	0	0.0	0.0	0	0.0	0.0	2.8	0.0	2.8	0.0	0.0	0.0						"Honeymoon, cleared customs into Bahamas at North Eleuthra"
"05/29/06"	"PA28-140"	"N55203"	"MYEF-PBI"	3.9	1	0	0.0	0.0	0	0.0	0.0	3.9	0.0	3.9	0.0	0.0	0.0						"Honeymoon, cleared customs into US at Palm Beach"
"05/29/06"	"PA28-140"	"N55203"	"MYLD-MYEF"	1.1	1	0	0.0	0.0	0	0.0	0.0	1.1	0.0	1.1	0.0	0.0	0.0						"Honeymoon, cleared customs out of Bahamas at Exuma Intl."
"05/30/06"	"PA28-140"	"N55203"	"BHC-BCB"	4.3	1	0	0.0	0.0	0	0.0	0.0	4.3	0.0	4.3	0.0	0.0	0.0						"Honeymoon, return flight"
"05/30/06"	"PA28-140"	"N55203"	"PBI-BHC"	4.0	1	0	0.0	0.0	0	0.0	0.0	4.0	0.0	4.0	0.0	0.0	4.0						"Honeymoon, return flight, fuel stop, Rach flying, x/c instruction"
"05/31/06"	"C150M"	"N66239"	"BCB-BCB"	1.5	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.5	0.0	0.0	1.5						"Student: Kristen Bradburn, pattern work"
"06/05/06"	"C150M"	"N66239"	"BCB-BCB"	1.5	0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.5	0.0	0.0	1.5						"Student: Kristen Bradburn, pattern work"
"06/06/06"	"C150M"	"N66239"	"BCB-BCB"	1.4	0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.4	0.0	0.0	1.4						"Student: Kristen Bradburn, pattern work"
"06/07/06"	"C150M"	"N66239"	"BCB-BCB"	1.4	0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.4	0.0	0.0	1.4						"Student: Kristen Bradburn, pattern work"
"06/07/06"	"C172R"	"N387MA"	"BCB-INT-BCB"	2.2	0	0	0.0	0.0	0	0.0	0.0	2.2	0.0	2.2	0.0	0.0	2.2						"Student: Paul Haynes, cross-country, ATC comm, GPS usage"
"06/12/06"	"C150M"	"N66239"	"BCB-BCB"	1.0	0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0						"Student: Kristen Bradburn, pattern work"
"06/15/06"	"C150M"	"N66239"	"BCB-BCB"	0.5	0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.5						"Student: Kristen Bradburn, prep before first solo"
"06/16/06"	"C150M"	"N66239"	"BCB-BCB"	0.7	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.7	0.0	0.0	0.7						"Rach - checkout, familiarization"
"06/20/06"	"C150M"	"N66239"	"INT-BCB"	0.9	1	0	0.0	0.0	0	0.0	0.0	0.9	0.0	0.9	0.0	0.0	0.0						"return"
"06/20/06"	"PA28-181"	"N80926"	"INT-SUT-INT"	4.0	2	0	0.0	0.0	0	0.0	0.0	4.0	0.0	4.0	0.0	0.0	4.0						"Rod Hatcher cross-country"
"06/20/06"	"C150M"	"N66239"	"BCB-INT"	0.8	1	0	0.0	0.0	0	0.0	0.0	0.8	0.0	0.8	0.0	0.0	0.0						"to Winston for flight w/Triad Air"
"06/21/06"	"C150M"	"N66239"	"BCB-PSK-BCB"	1.4	2	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.4	0.0	0.0	1.4						"Student: Kristen Bradburn, short field takeoffs & landings"
"06/22/06"	"C172R"	"N387MA"	"BCB-PSK-BCB"	1.7	0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.7	0.0	0.0	1.7						"Student: Paul Haynes"
"06/24/06"	"C172R"	"N387MA"	"BCB-PSK-BCB"	1.4	0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.4	0.0	0.0	1.4						"Student: Paul Haynes"
"06/28/06"	"PA28-140"	"N55203"	"BCB-BCB"	0.8	0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.8	0.0	0.0	0.8						"Dave Robinson checkout, airwork"
"06/28/06"	"C150M"	"N66239"	"BCB-BCB"	1.2	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.2	0.0	0.0	1.2						"Student: Kristen Bradburn, soft field takeoffs & landings"
"06/29/06"	"C150M"	"N66239"	"BCB-BCB"	0.4	0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.4	0.0	0.0	0.4						"Student: Kristen Bradburn, cut short due to wx"
"06/30/06"	"C177RG"	"N34208"	"BCB-BCB"	1.0	6	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0					"Cardinal checkout w/Bill Harris, familiarization, maneuvers"
"06/30/06"	"PA28-140"	"N55203"	"BCB-BCB"	1.3	0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.3	0.0	0.0	1.3						"Dave Robinson checkout complete"
"06/30/06"	"C150M"	"N66239"	"BCB-BCB"	0.7	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.7	0.0	0.0	0.7						"Rach - checkout, airwork"
"06/30/06"	"C150M"	"N66239"	"BCB-BCB"	1.0	0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0						"Student: Juan Suris"
"07/06/06"	"C172R"	"N387MA"	"BCB-PSK-BCB"	1.7	0	1	0.0	0.0	0	0.0	1.7	0.0	0.0	1.7	0.0	0.0	1.7						"Student: Paul Haynes, night landings"
"07/06/06"	"C177RG"	"N34208"	"BCB-PSK-BCB"	1.4	3	1	0.0	0.7	1	0.0	0.4	0.0	0.0	1.4	0.0	1.4	0.0	1.4					"Cardinal checkout w/Bill Harris, emergencies"
"07/06/06"	"C150M"	"N66239"	"BCB-BCB"	0.9	0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.9	0.0	0.0	0.9						"Student: Juan Suris, maneuvers review"
"07/06/06"	"C150M"	"N66239"	"BCB-BCB"	1.0	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0						"Rach - checkout, emergencies, hood work"
"07/12/06"	"C177RG"	"N34208"	"BCB-BCB"	1.4	1	0	0.0	1.2	3	0.0	0.0	0.0	0.0	1.4	0.0	1.4	0.0	1.4					"IPC complete w/Bill Harris"
"07/15/06"	"C177RG"	"N34208"	"BCB-PSK-BCB"	2.7	2	0	0.0	0.0	0	0.0	0.0	0.0	0.0	2.7	0.0	0.0	2.7	2.7					"IPC for Bill Harris, 2x crosswind landings"
"07/16/06"	"C172R"	"N387MA"	"BCB-BCB"	1.1	0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.1	0.0	0.0	1.1						"Student: Paul Haynes, checkride prep, maneuver review"
"07/16/06"	"C177RG"	"N34208"	"BCB-BCB"	1.6	3	0	0.0	1.3	2	0.0	0.0	0.0	0.0	1.6	0.0	1.6	0.0	1.6					"Cardinal checkout w/Bill Harris"
"07/17/06"	"C150M"	"N66239"	"BCB-PSK-BCB"	1.5	0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.5	0.0	0.0	1.5						"Student: Kristen Bradburn, instrument flying, vor navigation"
"07/18/06"	"C150M"	"N66239"	"BCB-PSK-BCB"	1.4	0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.4	0.0	0.0	1.4						"Rach - checkout complete, landings"
"07/18/06"	"C150M"	"N66239"	"BCB-BCB"	0.9	0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.9	0.0	0.0	0.9						"Student: Juan Suris, checkride prep, stalls, steep turns, slow flight"
"07/19/06"	"C150M"	"N66239"	"BCB-BCB"	1.4	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.4	0.0	0.0	1.4						"Student: Juan Suris, landings & ground reference maneuvers"
"07/20/06"	"C150M"	"N66239"	"BCB-PSK-BCB"	1.2	0	0	0.0	0.0	0	0.0	1.2	0.0	0.0	1.2	0.0	0.0	1.2						"Student: Kristen Bradburn, night airwork & landings"
"07/20/06"	"C150M"	"N66239"	"BCB-BCB"	0.4	0	3	0.0	0.0	0	0.0	0.4	0.0	0.0	0.4	0.0	0.0	0.0						"Night currency"
"07/23/06"	"C150M"	"N66239"	"BCB-ROA-BCB"	1.3	0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.3	0.0	0.0	1.3						"Student: Kristen Bradburn, ATC communication"
"07/26/06"	"C150M"	"N66239"	"BCB-BCB"	0.6	0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.6	0.0	0.0	0.6						"Student: Kristen Bradburn, x/c planning, cancelled due to wx"
"07/27/06"	"C150M"	"N66239"	"BCB-BCB"	1.0	0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0						"Student: OJ Browne, review maneuvers & landings"
"07/30/06"	"C150M"	"N66239"	"BCB-BCB"	0.7	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.7	0.0	0.0	0.7						"Student: Kent Nakamoto, intro flight"
"07/30/06"	"C150M"	"N66239"	"BCB-BCB"	0.8	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.8	0.0	0.0	0.8						"Student: Marty Wunsch"
"07/31/06"	"C150M"	"N66239"	"BCB-BCB"	1.1	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.1	0.0	0.0	1.1						"Student: Kent Nakamoto, use of flaps, airspeed control, pitch & power"
"07/31/06"	"C150M"	"N66239"	"BCB-BCB"	1.0	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0						"Student: Marty Wunsch, use of flaps, airspeed control, pitch & power"
"07/31/06"	"C150M"	"N66239"	"BCB-BCB"	1.1	0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.1	0.0	0.0	1.1						"Student: Kristen Bradburn, PP instrument flying, unusual attitudes"
"07/31/06"	"C150M"	"N66239"	"BCB-BCB"	1.0	0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0						"Student: OJ Browne, instrument flying, review landings"
"08/01/06"	"C150M"	"N66239"	"BCB-BCB"	1.0	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0						"Student: Kent Nakamoto, airspeed control, medium bank 360s"
"08/01/06"	"C150M"	"N66239"	"BCB-DAN-W91-BCB"	3.0	0	0	0.0	0.0	0	0.0	0.0	3.0	0.0	3.0	0.0	0.0	3.0						"Student: Kristen Bradburn, dual cross-country, pilotage, dead reckoning"
"08/01/06"	"C150M"	"N66239"	"BCB-BCB"	0.8	0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.8	0.0	0.0	0.8						"Student: OJ Browne, VOR navigation"
"08/02/06"	"C150M"	"N66239"	"BCB-BCB"	1.1	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.1	0.0	0.0	1.1						"Student: Kent Nakamoto, steep turns. slow flight"
"08/02/06"	"C150M"	"N66239"	"BCB-BCB"	1.0	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0						"Student: Marty Wunsch, airspeed control, taxi, med. bank 360s"
"08/02/06"	"C150M"	"N66239"	"BCB-BCB"	0.4	0	1	0.0	0.0	0	0.0	0.4	0.0	0.0	0.4	0.0	0.0	0.0						"Oil changed, night landing"
"08/08/06"	"C177RG"	"N34208"	"BCB-PSK-BCB"	2.0	2	0	0.0	0.0	0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	1.0	2.0					"HFC CFI checkout complete w/Cecil McBride"
"08/09/06"	"C150M"	"N66239"	"BCB-BCB"	0.8	0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.8	0.0	0.0	0.8						"Student: Jeff Graham, aircraft familiarization, cut short due to low vis"
"08/10/06"	"C150M"	"N66239"	"BCB-BCB"	1.2	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.2	0.0	0.0	1.2						"Student: Jeff Graham, power on & off stalls, slow flight, turns around a point"
"08/12/06"	"C177RG"	"N34208"	"BCB-PSK-BCB"	1.5	1	0	1.2	0.0	2	0.0	0.0	0.0	0.0	1.5	0.0	0.0	0.0	1.5					"Approach practice in actual"
"08/13/06"	"C177RG"	"N34208"	"BCB-MTV-GSO-BCB"	1.6	2	1	0.0	0.0	0	0.0	0.7	1.6	0.0	1.6	0.0	0.0	0.0	1.6					"Lunch w/Rach's parents, Dinner w/my parents"
"08/14/06"	"PA28-140"	"N55203"	"BCB-BCB"	1.0	0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0						"Instrument: Dave Robinson, basic attitude instrument flying"
"08/16/06"	"PA28-140"	"N55203"	"BCB-BCB"	1.4	0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.4	0.0	0.0	1.4						"Instrument: Brian Wimmer, basic attitude instrument flying, fundamentals"
"08/16/06"	"C150M"	"N66239"	"BCB-BCB"	1.3	0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.3	0.0	0.0	1.3						"Student: Jeff Graham, turns around a point, s-turns, engine emergencies"
"08/16/06"	"C150M"	"N66239"	"BCB-CRW-3I2-BLF-BCB"	4.6	0	0	0.0	0.0	0	0.0	0.6	4.6	0.0	4.6	0.0	0.0	4.6						"Student: Kristen Bradburn, dual x/c, pilotage, DR, VOR nav, diversion, lost procedures, ATC"
"08/17/06"	"C150M"	"N66239"	"BCB-BCB"	1.1	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.1	0.0	0.0	1.1						"Student: Kent Nakamoto, steep turns, airspeed transitions, power off stalls"
"08/17/06"	"C150M"	"N66239"	"BCB-BCB"	1.3	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.3	0.0	0.0	1.3						"Student: Jeff Graham, maneuver review: stalls & emergencies, landings, flare"
"08/18/06"	"C172R"	"N387MA"	"BCB-BCB"	1.5	0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.5	0.0	0.0	1.5						"Student: Paul Haynes, checkride prep"
"08/19/06"	"C150M"	"N66239"	"BCB-BCB"	1.3	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.3	0.0	0.0	1.3						"Student: Kent Nakamoto, power on & off stalls, engine emergencies, traffic patterns"
"08/19/06"	"C150M"	"N66239"	"BCB-BCB"	1.4	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.4	0.0	0.0	1.4						"Student: Marty Wunsch, airspeed control, descents w/flaps, steep turns"
"08/24/06"	"C150M"	"N66239"	"BCB-BCB"	1.0	0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0						"Student: Angas Reid, maneuver review"
"08/24/06"	"C150M"	"N66239"	"BCB-PSK-BCB"	1.3	0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.3	0.0	0.0	1.3						"Student: Jeff Graham, normal & crosswind landings, engine emergencies"
"08/25/06"	"C150M"	"N66239"	"BCB-BCB"	1.4	0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.4	0.0	0.0	1.4						"Student: Jeff Graham, pattern work, engine out landing"
"08/25/06"	"C150M"	"N66239"	"BCB-BCB"	0.9	0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.9	0.0	0.0	0.9						"Student: Angas Reid, power on stalls, power off stalls w/turn, dutch rolls"
"08/26/06"	"C150M"	"N66239"	"BCB-BCB"	1.2	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.2	0.0	0.0	1.2						"Student: Marty Wunsch, steep turns, slow flight, attitude control"
"08/26/06"	"C150M"	"N66239"	"BCB-BCB"	1.0	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0						"Student: Kent Nakamoto, steep turns, power on & off stalls, engine emergencies"
"08/28/06"	"PA28-140"	"N55203"	"BCB-BCB"	1.8	0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.8	0.0	0.0	1.8						"Instrument: Brian Wimmer"
"08/29/06"	"C150M"	"N66239"	"BCB-BCB"	0.6	0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.6	0.0	0.0	0.6						"Kathryn Hitchcock, currency, power off landing"
"09/06/06"	"PA28-140"	"N55203"	"BCB-BCB"	0.8	0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.8	0.0	0.0	0.8						"Topher Chapelle checkout airwork"
"09/08/06"	"C177RG"	"N34208"	"BCB-CLT-BCB"	2.8	2	0	1.0	0.0	0	0.0	0.0	2.8	0.0	2.8	0.0	0.0	0.0	2.8					
"09/09/06"	"C150M"	"N66239"	"BCB-BCB"	1.4	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.4	0.0	0.0	1.4						"Student: Kent Nakamoto, control smoothness, turns around a point"
"09/09/06"	"C177RG"	"N34208"	"BCB-CLT-BCB"	2.2	2	0	0.0	0.0	0	0.0	0.0	2.2	0.0	2.2	0.0	0.0	0.0	2.2					
"09/12/06"	"C150M"	"N66239"	"BCB-MKJ"	0.7	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.7	0.0	0.0	0.0						"took C150 in for annual"
"09/12/06"	"C177RG"	"N34208"	"MKJ-BCB"	0.5	0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.5	0.5					"ferry back from MKJ w/Daryl Toler, bad weather"
"09/14/06"	"C177RG"	"N34208"	"BCB-BMI"	3.6	0	1	1.0	0.0	0	0.0	3.0	3.6	0.0	3.6	0.0	0.0	0.0	3.6					
"09/17/06"	"C177RG"	"N34208"	"BMI-BCB"	3.4	1	0	0.2	0.0	0	0.0	0.0	3.4	0.0	3.4	0.0	0.0	0.0	3.4					
"09/18/06"	"PA28-140"	"N55203"	"BCB-PSK-BCB"	1.3	0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.3	0.0	0.0	1.3						"Topher Chapelle checkout complete, landings"
"09/26/06"	"PA39"	"N887PM"	"BCB-CRW"	0.7	1	0	0.0	0.0	0	0.0	0.0	0.7	0.0	0.0	0.0	0.7	0.0	0.7				0.7	"Intro multi-engine, normal procedures, normal t/o & ldg, speeds w/Bill Harris"
"09/26/06"	"PA39"	"N887PM"	"CRW-BCB"	1.0	1	0	0.0	0.0	0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0				1.0	"Multi-engine procedures, single engine flight, feather & restart procedures w/Bill Harris"
"09/26/06"	"PA28-140"	"N55203"	"BCB-BCB"	0.8	0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.8	0.0	0.0	0.8						"Stephen Blyskal checkout, airwork"
"09/28/06"	"C150M"	"N66239"	"BCB-BCB"	0.3	0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.9	1.7						"random corrections to match real logbook"
"10/03/06"	"PA28-140"	"N55203"	"BCB-PSK-BCB"	1.4	0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.4	0.0	0.0	1.4						"Stephen Blyskal checkout complete, landings"
"10/04/06"	"PA28-140"	"N55203"	"BCB-MKJ"	0.7	0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.7	0.0	0.0	0.7						"Instrument: Brian Wimmer, BAI, LOC26@MKJ"
"10/04/06"	"C150M"	"N66239"	"MKJ-BCB"	0.7	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.7	0.0	0.0	0.0						"ferry back after annual"
"10/08/06"	"C150M"	"N66239"	"BCB-PSK-BCB"	1.2	0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.2	0.0	0.0	1.2						"Student: Jay Krushinski"
"10/09/06"	"C150M"	"N66239"	"BCB-ROA-BCB"	1.4	0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.4	0.0	0.0	1.4						"Student: Jay Krushinski"
"10/09/06"	"C150M"	"N66239"	"BCB-PSK-BCB"	1.4	0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.4	0.0	0.0	1.4						"Student: Jeff Graham"
"10/10/06"	"C150M"	"N66239"	"BCB-BCB"	1.6	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.6	0.0	0.0	1.6						"Photo flight"
"10/10/06"	"C150M"	"N66239"	"BCB-HLX-BCB"	1.6	0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.6	0.0	0.0	1.6						"Student: Kristen Bradburn"
"10/13/06"	"C177RG"	"N34208"	"BCB-BCB"	1.2	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.2	0.0	0.0	0.0	1.2					"Sightseeing flight w/Hari, Pardha & his advisor"
"10/14/06"	"C150M"	"N66239"	"BCB-Pace-BCB"	2.0	1	0	0.0	0.0	0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	2.0						"Student: Jay Krushinski, Pace fly-in"
"10/14/06"	"C177RG"	"N34208"	"BCB-BCB"	1.0	0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0					"Sam Hardin checkout: familiarization, steep turns, power on & off stalls"
"10/15/06"	"C150M"	"N66239"	"BCB-BCB"	1.5	0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.5	0.0	0.0	1.5						"Student: Juan Suris"
"10/15/06"	"C177RG"	"N34208"	"BCB-PSK-BCB"	1.2	0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.2	0.0	0.0	1.2	1.2					"Sam Hardin checkout: emergencies, normal/power off/no flap landings"
"10/15/06"	"C150M"	"N66239"	"BCB-PSK-BCB"	1.2	0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.2	0.0	0.0	1.2						"Student: Angas Reid, maneuvers & landings"
"10/15/06"	"C172R"	"N387MA"	"BCB-PSK-BCB"	1.3	0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.3	0.0	0.0	1.3						"Student: Paul Haynes, refresher after maint. delay"
"10/16/06"	"C150M"	"N66239"	"BCB-BCB"	1.9	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.9	0.0	0.0	1.9						"Student: Marty Wunsch, slow flight, power off stalls with & w/o flaps"
"10/16/06"	"C150M"	"N66239"	"BCB-BCB"	1.0	0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0						"Student: Jeff Graham"
"10/16/06"	"C150M"	"N66239"	"BCB-BCB"	0.6	0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.6	0.0	0.0	0.6						"Student: Juan Suris"
"10/19/06"	"C150M"	"N66239"	"BCB-BCB"	1.2	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.2	0.0	0.0	1.2						"Student: Kent Nakamoto, steep turns, power off stalls, engine emerg. go-around"
"10/23/06"	"C150M"	"N66239"	"BCB-BCB"	1.4	0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.4	0.0	0.0	1.4						"Angela Anderson checkout"
"10/25/06"	"C150M"	"N66239"	"BCB-BCB"	1.1	0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.1	0.0	0.0	1.1						"Student: Marty Wunsch, power on stalls, const. a/s climbs & descents, traffic patterns"
"10/25/06"	"C150M"	"N66239"	"BCB-BCB"	1.1	0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.1	0.0	0.0	1.1						"Student: Kent Nakamoto, engine emergencies, traffic patterns, t/o & ldg"
"10/26/06"	"C172R"	"N387MA"	"BCB-BCB"	1.6	0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.6	0.0	0.0	1.6						"Student: Paul Haynes, maneuvers, landings, autopilot + gps coupling"
"10/26/06"	"PA28-140"	"N55203"	"BCB-PSK-BCB"	1.4	0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.4	0.0	0.0	1.4						"Angela Anderson checkout"
"10/30/06"	"C150M"	"N66239"	"BCB-PSK-BCB"	1.6	0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.6	0.0	0.0	1.6						"Student: Jeff Graham"
"10/31/06"	"C150M"	"N66239"	"BCB-PSK-BCB"	1.5	2	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.5	0.0	0.0	1.5						"Student: Kent Nakamoto, normal takeoffs & landings, traffic patterns"
"10/31/06"	"C150M"	"N66239"	"BCB-BCB"	1.0	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0						"Solo spin practice"
"11/02/06"	"PA28-140"	"N55203"	"BCB-BCB"	1.8	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.8	0.0	0.0	1.8						"Instrument: Brian Wimmer. inst. takeoff, BAI, VOR/NDB tracking, VOR holding"
"11/02/06"	"C150M"	"N66239"	"BCB-BCB"	1.0	0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0						"Student: Kristen Bradburn, pattern work"
"11/03/06"	"C150M"	"N66239"	"BCB-PSK-BCB"	1.7	0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.7	0.0	0.0	1.7						"Student: Jeff Graham, pattern work, touch & goes"
"11/03/06"	"C150M"	"N66239"	"BCB-BCB"	1.0	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0						"pattern work w/Rach"
"11/05/06"	"C150M"	"N66239"	"BCB-BCB"	1.4	0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.4	0.0	0.0	1.4						"Student: Marty Wunsch, power on & off stalls, turns around pt, go-around"
"11/06/06"	"PA28-140"	"N55203"	"BCB-PSK-BCB"	1.7	0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.7	0.0	0.0	1.7						"Angela Anderson checkout, instrument review, LOC/DME12@BCB"
"11/06/06"	"C150M"	"N66239"	"BCB-PSK-BCB"	1.4	0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.4	0.0	0.0	1.4						"Student: Juan Suris, mock checkride"
"11/09/06"	"C150M"	"N66239"	"BCB-BCB"	1.2	0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.2	0.0	0.0	1.2						"Student: Kent Nakamoto, normal takeoffs & landings, traffic patterns"
"11/09/06"	"C150M"	"N66239"	"BCB-BCB"	1.0	0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0						"Student: Juan Suris, slow flight, power off & on stalls, short/soft field t/o & ldg"
"11/10/06"	"C150M"	"N66239"	"BCB-BCB"	1.3	0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.3	0.0	0.0	1.3						"Student: Jeff Graham, pattern work, flare, forward slip, power off & no flap landings"
