Date	Aircraft Type	Aircraft Ident	Route of Flight	Time in Flight	Day Landings	Night Landings	Instrument	Simulated Instrument	Approaches	Simulator	Night	Cross Country	Solo	Pilot in Command	Second in Command	Dual	As Instructor	T.W.	Complex	Remarks
"07/06/07"	"C182Q"	"N1774H"	"ORH-BAF"	0.7	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.7	0.0	0.0	0.0			"return from WAAS upgrade, GPS ops, ILS check rwy 20"
"07/07/07"	"C182Q"	"N1774H"	"BAF-EEN-0B5-BAF"	1.7	5	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.7	0.0	0.0	0.0			"3 T&G, GPS02 EEN, low apr, 3 holds, 0B5 stop, ILS 20 BAF"
"07/12/07"	"C182Q"	"N1774H"	"BAF-BOS-0B5-BAF"	2.7	3	0	0.3	0.0	0	0.0	0.0	2.4	0.0	2.7	0.0	0.0	0.0			"Angel Flight, IFR -> BOS -> 0B5 32@BOS, go-around 0B5, fuel 0B5, Px Jay"
"07/13/07"	"C182Q"	"N1774H"	"BAF-RUT-BAF"	2.5	2	0	0.0	0.0	0	0.0	0.0	2.5	0.0	2.5	0.0	0.0	0.0			"Tom Ryan & Casey Pxs, photos of F&W camp, 19@RUT, saw C-130 depart RUT"
"07/17/07"	"C182Q"	"N1774H"	"BAF-CDW-LEW-BAF"	5.7	3	0	0.0	0.0	0	0.0	0.0	5.7	0.0	5.7	0.0	0.0	0.0			"Angel Flight, IFR -> LEW, VFR return"
"07/21/07"	"C182Q"	"N1774H"	"BAF-BKL-HZY-BAF"	7.3	3	0	0.0	0.0	0	0.0	0.0	7.3	0.0	7.3	0.0	0.0	0.0			"Sp.com fly-in, Px Tom Ryan, IFR -> BKL, FF return, furl @ HZY"
"07/26/07"	"C182Q"	"N1774H"	"BAF-0B5-BAF"	1.2	4	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.2	0.0	0.0	0.0			"Practice area, power settings, 3 ldgs (1 t&g) @ 0B5, GPS 20 @ BAF"
"08/01/07"	"C182Q"	"N1774H"	"BAF-HTL-RHI"	7.0	2	0	0.4	0.0	0	0.0	0.0	7.0	0.0	7.0	0.0	0.0	0.0			"IFR-> RHI, over lake Michigan, Fuel @ HTL, hzy, mostly calm"
"08/03/07"	"C182Q"	"N1774H"	"RHI-BAF"	6.0	1	0	1.0	0.0	1	0.0	0.0	6.0	0.0	6.0	0.0	0.0	0.0			"IFR, divert for TS near SYR, ILS 20 VTF, IMC -> FAF"
"08/04/07"	"C182Q"	"N1774H"	"BAF-7B2-BAF"	0.9	0	3	0.0	0.0	0	0.0	0.9	0.0	0.0	0.9	0.0	0.0	0.0			"Night landings & ops, rwy 02, 7B2, 33. Oil change run-up check"
"08/08/07"	"C182Q"	"N1774H"	"BAF-CEF-BLM-BAF"	3.8	2	1	0.3	0.0	0	0.0	0.5	3.5	0.0	3.8	0.0	0.0	0.0			"Angel Flight, IFR, viz appr, night ldg BAF, strong x-wnds CEF"
"08/12/07"	"C182Q"	"N1774H"	"BAF-5B3-OWD-IWI-OWD-5B3-BAF"	5.6	4	2	0.0	0.0	0	0.0	0.4	2.8	0.0	5.6	0.0	0.0	0.0			"Pxs Robbie & Jorie, IFR -> 2nd OWD, FF rest, viz appr, TFR@ENE, 2 night ldgs, go-around 5B3"
"08/15/07"	"C182Q"	"N1774H"	"BAF-AQW-BAF"	1.2	2	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.2	0.0	0.0	0.0			"Seth Px, hike up Mt. Greylock, beautiful day, nice flight"
"08/18/07"	"C182Q"	"N1774H"	"BAF-OWD-BAF"	1.5	2	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.5	0.0	0.0	0.0			"Attempt to fly to Provincetown, winds and turb too much, rtn to BAF"
"09/01/07"	"C182Q"	"N1774H"	"BAF-GAI-BAF"	5.2	2	0	0.0	0.0	0	0.0	0.0	5.2	0.0	5.2	0.0	0.0	0.0			"IFR for Angel Flight, no show, negotiate ADIZ, return IFR no autopilot/GPS practice"
"09/02/07"	"C182Q"	"N1774H"	"BAF-HFD-0B8-HFD-BAF"	2.4	3	1	0.0	0.0	0	0.0	0.4	0.0	0.0	2.4	0.0	0.0	0.0			"Amy Px to Fisher's Is, nice hike and dinner, circumnavigate Block Is, night return, VFR"
"09/06/07"	"C182Q"	"N1774H"	"BAF-BAF"	1.8	1	0	0.0	1.6	3	0.0	0.0	0.0	0.0	1.8	0.0	1.8	0.0			"ILS 20 VTF, published hold, RNAV 20 (2) initial leads, pub hold"
"09/13/07"	"C182Q"	"N1774H"	"BAF-7B9-44N-GFL-7B9-BAF"	3.4	5	0	0.0	0.0	0	0.0	0.0	2.8	0.0	3.4	0.0	0.0	0.0			"VFR, Px Kim, p/u oil @ Sky Geeks, sight seeing up Hudson, FF GFL-7B9 great day for flying!"
"09/15/07"	"C182Q"	"N1774H"	"BAF-RDG-BAF"	3.8	2	0	0.7	0.0	0	0.0	0.0	3.8	0.0	3.8	0.0	0.0	0.0			"SP.com fly-in, IMC enroute, departed 003 sct, mod turb, lvl 2 rain, VOR 02 VTF"
"09/16/07"	"C182Q"	"N1774H"	"BAF-VSF-BAF"	1.4	0	2	0.0	0.0	0	0.0	1.0	1.4	0.0	1.4	0.0	0.0	0.0			"VFR @ dusk, GPS 05 C2L 23, clm @ night"
"09/20/07"	"C182Q"	"N1774H"	"BAF-LWM-ALB-LWM-BAF"	4.4	4	0	0.0	0.0	0	0.0	0.0	4.4	0.0	4.4	0.0	0.0	0.0			"Angel Flight, video crew on board for documentary, formation flight for air-to-air video, VFR FF"
"09/20/07"	"C182Q"	"N1774H"	"BAF-area-BAF"	0.5	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0			"photos of Hayes Corn Maze, Audry Px, FF, too dark for good pictures"
"09/21/07"	"C182Q"	"N1774H"	"BAF-area-BAF"	1.0	2	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0			"Photo flight, Doug Px, FF, Corn Maze, UHart, Holcomb Farm"
"09/28/07"	"C182Q"	"N1774H"	"BAF-ORE-0B5-BAF"	1.4	4	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.4	0.0	0.0	0.0			"VOR check, Ptn work, simulated engine out, slow flight"
"09/29/07"	"C182Q"	"N1774H"	"BAF-ACK-BAF"	2.7	2	0	0.0	0.0	0	0.0	0.0	2.7	0.0	2.7	0.0	0.0	0.0			"Angel Flight picnic Nantucket, IFR VMC, rwy06 030@16G20"
"10/03/07"	"C182Q"	"N1774H"	"BAF-AQW-BAF"	0.7	1	1	0.0	0.0	0	0.0	0.4	0.0	0.0	0.7	0.0	0.0	0.0			"Fuel @ AQW, night ops"
"10/10/07"	"C182Q"	"N1774H"	"BAF-PSB-HVN-BAF"	5.8	3	0	2.3	0.0	2	0.0	0.0	5.8	0.0	5.8	0.0	0.0	0.0			"Angel Flight, IFR, IMC, rv ILS 06 to min HVN, rv ILS 20 BAF"
"10/13/07"	"C182Q"	"N1774H"	"BAF-BGR-BAF"	4.1	2	0	0.0	0.0	0	0.0	0.0	4.1	0.0	4.1	0.0	0.0	0.0			"Angel Flight, IFR, VMC, occ mod turb"
"10/16/07"	"C182Q"	"N1774H"	"BAF-AQW-BAF"	1.5	2	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.5	0.0	0.0	0.0			"Rosy Px, VFR, Pioneer Valley tour"
"10/25/07"	"C182Q"	"N1774H"	"BAF-LEB-BHB-BAF"	5.1	1	2	0.0	0.0	0	0.0	2.3	5.1	0.0	5.1	0.0	0.0	0.0			"Angel Flight, IFR, delay @ LEB, CAVU, night lgd @ BHB no rwy lights, LPV 20 BAF"
"10/26/07"	"7ECA"	"N5235X"	"BAF-area-BAF"	1.6	2	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.6		"Photo flight, W.hamp, wheel ldg 02, aerobatics (loops, roll, cuban, spins) love it!!"
"10/28/07"	"7ECA"	"N5235X"	"BAF-Newark-BAF"	3.0	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	2.2	0.0	0.0	0.0	3.0		"photo flight, mall near KEWR, light chop, FF TRACON coordination @ 5500'"
"10/30/07"	"C182Q"	"N1774H"	"BAF-AQW-BAF"	1.2	2	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.2	0.0	0.0	0.0			"Fuel @ AQW"
"11/02/07"	"C182Q"	"N1774H"	"BAF-6B6-BAF"	1.4	2	0	0.0	0.0	0	0.0	0.0	1.4	0.0	1.4	0.0	0.0	0.0			"Bfast @ Stow, rough surface runway, FF"
"11/08/07"	"C182Q"	"N1774H"	"BAF-44N-BAF"	1.4	2	0	0.0	0.0	0	0.0	0.0	1.4	0.0	1.4	0.0	0.0	0.0			"Bfast @ SkyAcres"
"11/11/07"	"C182Q"	"N1774H"	"BAF-LWM-AQW-BAF"	2.7	3	0	0.0	0.0	0	0.0	0.0	2.2	0.0	2.7	0.0	0.0	0.0			"Bfast LWM, FF, fuel @ aqw"
"11/14/07"	"C182Q"	"N1774H"	"BAF-ORH-EEN-BAF"	2.5	4	0	0.0	0.0	0	0.0	0.0	0.0	0.0	2.5	0.0	0.0	0.0			"Radio shop, T&G@EEN (2), 220@16G20 x-w ldg"
"11/19/07"	"C182Q"	"N1774H"	"BAF-EEN-BAF"	1.5	4	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.5	0.0	0.0	0.0			"Practice appr @ EEN, 2 T&G 2 Holds  EEN VOR"
"11/23/07"	"C182Q"	"N1774H"	"BAF-5B3-BAF-5B3-BAF"	2.6	2	2	0.0	0.0	0	0.0	0.5	2.6	0.0	2.6	0.0	0.0	0.0			"p/u Px Jorie, Valley tour, return for dinner after hike"
"11/25/07"	"C182Q"	"N1774H"	"BAF-N45-BAF"	1.9	1	1	0.0	0.0	0	0.0	0.7	1.9	0.0	1.9	0.0	0.0	0.0			"Fly-in Kobelt, FF, night ops"
"11/28/07"	"C182Q"	"N1774H"	"BAF-0B1-ORH-BAF"	3.7	3	0	0.3	0.0	0	0.0	0.0	3.0	0.0	3.7	0.0	0.0	0.0			"Angel Flight, trace ice, IFR, Radio shop"
"11/29/07"	"C182Q"	"N1774H"	"BAF-OB5-ORE-BAF"	1.6	6	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.6	0.0	0.0	0.0			"oil change run-up, pattern work, BAF 2 T&G, 0B5 1 ldg, tg, ORE 1 ldg"
"11/30/07"	"C182Q"	"N1774H"	"BAF-CQX-BAF"	1.6	2	0	0.0	0.0	0	0.0	0.0	1.6	0.0	1.6	0.0	0.0	0.0			"x-c, FF, gusting winds!"
"12/08/07"	"C182Q"	"N1774H"	"BAF-MPV-BAF"	2.7	0	2	0.0	0.0	0	0.0	2.4	2.7	0.0	2.7	0.0	0.0	0.0			"""Knapp State"" dinner, climb for VFR on top, night ldg, -sn, x-c"
"12/12/07"	"C182Q"	"N1774H"	"BAF-ORH-BAF"	0.8	2	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.8	0.0	0.0	0.0			"WAAS upgrade Radio Shop, VFR"
"12/19/07"	"C182Q"	"N1774H"	"BAF-0B5-BAF"	1.0	4	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0			"2 T&G, 1 Full stop 0B5, no flap ldg BAF"
"12/26/07"	"C182Q"	"N1774H"	"BAF-PSF-AQW-BAF"	1.8	5	0	0.0	0.0	0	0.0	0.0	0.6	0.0	1.8	0.0	0.0	0.0			"Practice pattern @ PSF, stop @ AQW"
"01/03/08"	"C182Q"	"N1774H"	"BAF-44N-BAF"	1.5	2	0	0.0	0.0	0	0.0	0.0	1.5	0.0	1.5	0.0	0.0	0.0			"p/u charts and lunch @ 44N, VFR"
"01/04/08"	"C182Q"	"N1774H"	"BAF-0B1-BAF"	3.8	2	1	0.0	0.0	0	0.0	1.6	3.8	0.0	3.8	0.0	0.0	0.0			"Sunday River ski/snowboard, Cold ops, night return, Walter Ford Px"
"01/06/08"	"C182Q"	"N1774H"	"BAF-MTP-0B8-BAF"	1.3	2	1	0.0	0.0	0	0.0	0.6	1.1	0.0	1.3	0.0	0.0	0.0			"NEPG Montauk, lunch, FF, Fishers Is, night return"
"01/10/08"	"C182Q"	"N1774H"	"BAF-HUL-CEF-BAF"	5.7	3	0	0.2	0.0	0	0.0	1.6	5.6	0.0	5.7	0.0	0.0	0.0			"Angel Flight, IFR ->HUL ->CEF, winds HUL 280@18G29, ovc 030, trace ice climbing out of HUL, departed BAF 4:30am!"
"01/18/08"	"C182Q"	"N1774H"	"BAF-0B5-BAF"	1.3	2	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.3	0.0	0.0	0.0			"Fuel @ Turners, VOR check, slow flight, TAP, stalls"
"01/20/08"	"C182Q"	"N1774H"	"BAF-1B1-BAF"	1.5	2	0	0.0	0.0	0	0.0	0.0	1.5	0.0	1.5	0.0	0.0	0.0			"NEPG fly-in Columbia County, 310 17G22"
"01/31/08"	"C182Q"	"N1774H"	"BAF-RKD-BOS-BAF"	4.2	3	0	0.0	0.0	0	0.0	0.0	4.2	0.0	4.2	0.0	0.0	0.0			"Angel Flight, Rockland, ME IFR VMC Boston logan viz approach"
"02/03/08"	"C182Q"	"N1774H"	"BAF-6B6-BAF"	1.5	2	0	0.0	0.0	0	0.0	0.0	1.5	0.0	1.5	0.0	0.0	0.0			"NEPG brunch fly-in, VFR"
"02/15/08"	"C182Q"	"N1774H"	"BAF-MTP-BAF"	2.2	1	1	0.0	0.0	0	0.0	0.5	2.2	0.0	2.2	0.0	0.0	0.0			"Px Kimberly, windy Montauk, return @ night"
"02/27/08"	"C182Q"	"N1774H"	"BAF-AQW-GBR-BAF"	1.2	5	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.2	0.0	0.0	0.0			"Oil change run-up, pattern work, BAF 2 T&G, area flight VFR"
"02/29/08"	"C182Q"	"N1774H"	"BAF-1B1-BAF"	1.8	4	0	0.0	0.0	0	0.0	0.0	1.8	0.0	1.8	0.0	0.0	0.0			"Columbia County fuel, FF, VFR, Short appr 15, 2 ldg 4B9"
"03/03/08"	"C182Q"	"N1774H"	"BAF-4B9-BAF"	1.0	3	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0			"Photo flight McLean & GLT, 2 ldg @ 4B9 calm"
"03/06/08"	"C182Q"	"N1774H"	"BAF-OXC-BDR-OXC-BAF"	3.3	3	0	0.0	1.5	3	0.0	0.0	1.0	0.0	3.3	0.0	0.0	0.0			"Practice IFR w/Steve Mesh, OXC ILS36, BDR ILS05, OXC GPS18, 4 holds"
"03/12/08"	"C182Q"	"N1774H"	"BAF-ACY"	1.7	0	1	0.0	0.0	0	0.0	0.8	1.7	0.0	1.7	0.0	0.0	0.0			"VFR, night ldg, Oxygen was great! Atlantic City for A10 tournament"
"03/13/08"	"C182Q"	"N1774H"	"ACY-EYF-FMY"	8.5	2	0	0.0	0.0	0	0.0	0.0	8.5	0.0	8.5	0.0	0.0	0.0			"Florida! Frosty morning, IFR in VMC, re-route, Ox, beautiful coast. Fuel @ EYF (Elizabethtown, NC)"
"03/16/08"	"C182Q"	"N1774H"	"FMY-EYF-BAF"	10.0	2	0	0.8	0.0	1	0.0	0.0	10.0	0.0	10.0	0.0	0.0	0.0			"IFR departure, Fuel @ EYF, IMC -SN JFK-BAF, re-route GPS 02 BAF strong headwinds"
"03/20/08"	"C182Q"	"N1774H"	"BAF-MVY-HYA-MVY-BAF"	3.9	4	0	1.1	0.0	0	0.0	0.0	3.0	0.0	3.9	0.0	0.0	0.0			"Angel Flight, IFR, cloud bases ~040, vectors around PVD, viz approaches, trace mixed"
"03/25/08"	"C182Q"	"N1774H"	"BAF-AQW-GBR-BAF"	1.4	3	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.4	0.0	0.0	0.0			"Area flying, rwy 29@AQW, go-a rwy 11@GBR, 33@BAF, saw black vulture!"
"03/26/08"	"C182Q"	"N1774H"	"BAF-ORH-BAF"	1.2	2	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.2	0.0	0.0	0.0			"FF, Radio Shop, rwy 29 windy! Drop off elec. AI 250@17G27"
"03/29/08"	"C182Q"	"N1774H"	"BAF-N45-BAF"	1.8	1	1	0.0	0.0	0	0.0	1.0	1.8	0.0	1.8	0.0	0.0	0.0			"NEPG dinner @ Kobelt, Janice Px, night return, smooth air"
"03/30/08"	"C182Q"	"N1774H"	"BAF-OXC-MTP-OXC-BAF"	2.8	4	0	0.0	0.0	0	0.0	0.0	0.0	0.0	2.8	0.0	0.0	0.0			"NEPG Montauk, busy traffic ptn, Steve & Lori Pxs, CAVU FF"
"04/03/08"	"C182Q"	"N1774H"	"BAF-FRG-BAF"	2.2	1	1	0.0	0.0	0	0.0	1.0	2.2	0.0	2.2	0.0	0.0	0.0			"NIT Final UMass vs. Ohio State, Dan & Gerry Pxs, night return in MVFR"
"04/09/08"	"C182Q"	"N1774H"	"BAF-AQW-BAF"	1.2	2	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.2	0.0	0.0	0.0			"VFR, CAVU, walk into N. Adams"
"04/10/08"	"C182Q"	"N1774H"	"BAF-ORH-EEN-BAF"	1.7	3	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.7	0.0	0.0	0.0			"VFR, FF, Radio Shop - elec. AI rwy 32@EEN"
"04/13/08"	"C182Q"	"N1774H"	"BAF-BAF"	0.8	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.8	0.0	0.0	0.0			"NEPG Fly-in KMGJ, returned mid flight, freezing level low, VFR"
"04/16/08"	"C182Q"	"N1774H"	"BAF-WBW-BTV-BAF"	4.8	3	0	0.0	0.0	0	0.0	0.0	4.8	0.0	4.8	0.0	0.0	0.0			"Angel Flight, Wilkes-Barre, CAVU, IFR, nice! x-wind ldg BTV"
"04/17/08"	"C182Q"	"N1774H"	"BAF-4B9-44N-4B9-BAF"	2.1	4	0	0.0	0.0	0	0.0	0.0	0.0	0.0	2.1	0.0	0.0	0.0			"Bill Bentley Px, McLane Photos, lunch @ 44N, VFR"
"04/18/08"	"C182Q"	"N1774H"	"BAF-5B3-BID-5B3-BAF"	2.1	4	0	0.0	0.0	0	0.0	0.0	0.0	0.0	2.1	0.0	0.0	0.0			"Tammy Px, beautiful Spring day on Block Is. VFR, FF"
"04/24/08"	"C182Q"	"N1774H"	"BAF-AQW-6B0-BAF"	2.5	3	0	0.0	0.0	0	0.0	0.0	2.1	0.0	2.5	0.0	0.0	0.0			"Seth College visits, winds gusty"
"04/27/08"	"C182Q"	"N1774H"	"BAF-DXR-N14-DXR-BAF"	4.2	4	0	0.0	0.0	0	0.0	0.0	2.7	0.0	4.2	0.0	0.0	0.0			"Fly-in NEPG ""Flying W"" Steve M Px, IFR, vz apr"
"04/29/08"	"C182Q"	"N1774H"	"BAF-BAF"	1.6	1	0	0.6	0.0	3	0.0	0.0	0.0	0.0	1.6	0.0	0.0	0.0			"IFR practice in IMC, GPS 02 BAF (x2), hold @ Klyde, MAP, ILS 06 CEF, vtf"
"05/01/08"	"7ECA"	"N5235X"	"BAF-BAF"	1.0	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0		"Aerial Photos near 6 Flags, Citabria, FF, lost window! 3 pt ldg"
"05/13/08"	"C182Q"	"N1774H"	"BAF-ORE-BAF"	1.2	2	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.2	0.0	0.0	0.0			"x-wind ldg 020@17G23 ORE"
"05/15/08"	"C182Q"	"N1774H"	"BAF-0B5-BOS-BAF"	2.4	3	0	0.0	0.0	0	0.0	0.0	2.0	0.0	2.4	0.0	0.0	0.0			"Angel Flight, IFR, cell phone Clnc, Boston Logan"
"05/21/08"	"C182Q"	"N1774H"	"BAF-0B5-BAF"	1.0	2	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0			"Fuel @ 0B5, slow flight VOR check"
"05/23/08"	"C182Q"	"N1774H"	"BAF-7B2-1B2-7B2-BAF"	2.9	4	0	0.0	0.0	0	0.0	0.0	2.3	0.0	2.9	0.0	0.0	0.0			"Px Vanessa, FF, turf field Katama, occ mod turb, beach!!"
"05/24/08"	"C182Q"	"N1774H"	"BAF-6B6-BAF"	1.3	2	0	0.0	0.0	0	0.0	0.0	1.3	0.0	1.3	0.0	0.0	0.0			"NEPG brunch @ Stow, FF, windy"
"05/25/08"	"C182Q"	"N1774H"	"BAF-AQW-BAF"	2.2	2	0	0.0	0.0	0	0.0	0.0	0.0	0.0	2.2	0.0	0.0	0.0			"Px Chris, tour of Ascutney Mtn, fuel @ AQW, gliders, nice flight!"
"05/29/08"	"C182Q"	"N1774H"	"BAF-VSF-BAF"	1.6	2	0	0.0	0.0	1	0.0	0.0	1.6	0.0	1.6	0.0	0.0	0.0			"Springfield, VT  GPS appr circle to land"
"06/02/08"	"C182Q"	"N1774H"	"BAF-area-BAF"	0.6	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.6	0.0	0.0	0.0			"Oil change check, CTR holds"
"06/05/08"	"C182Q"	"N1774H"	"BAF-0B5-BAF"	1.1	2	0	0.2	0.0	1	0.0	0.0	0.0	0.0	1.1	0.0	0.0	0.0			"IFR -> 0B5, mtg Bruce r.e. annual, VOR apr, VFR return"
"06/07/08"	"C182Q"	"N1774H"	"BAF-JAF-BAF"	1.3	2	0	0.0	0.0	0	0.0	0.0	1.3	0.0	1.3	0.0	0.0	0.0			"Julia & Clark, VFR, hot! -TS avoidance on return"
"06/08/08"	"C182Q"	"N1774H"	"BAF-ABE-BED-BAF"	4.9	1	2	0.4	0.0	0	0.0	1.1	4.9	0.0	4.9	0.0	0.0	0.0			"Angel Flight, delay for TS, 2 night ldgs, spanish speaking pxs"
"06/11/08"	"C182Q"	"N1774H"	"BAF-EEN-BAF"	1.3	1	1	0.0	0.0	0	0.0	0.6	1.3	0.0	1.3	0.0	0.0	0.0			"Keene, clm VFR, night return"
"06/12/08"	"C182Q"	"N1774H"	"BAF-2B3-BAF"	1.8	2	0	0.0	0.0	0	0.0	0.0	1.8	0.0	1.8	0.0	0.0	0.0			"Px Steve Mesh, Parlin for dinner, sunset return VFR"
"06/19/08"	"C182Q"	"N1774H"	"BAF-AQW-EEN-BAF"	1.6	2	1	0.0	0.0	0	0.0	0.4	0.0	0.0	1.6	0.0	0.0	0.0			"Fuel@AQW, Dinner @ EEN, night return, VFR"
"06/20/08"	"C182Q"	"N1774H"	"BAF-0B8-BAF"	1.3	2	0	0.0	0.0	0	0.0	0.0	1.3	0.0	1.3	0.0	0.0	0.0			"Fishers Island, VFR, FF, tennis courts found!"
"06/21/08"	"C182Q"	"N1774H"	"BAF-44N-BAF"	1.5	2	0	0.0	0.0	0	0.0	0.0	1.5	0.0	1.5	0.0	0.0	0.0			"B'fast Sky Acres, IFR dept, simulated GPS failure"
"06/25/08"	"C182Q"	"N1774H"	"BAF-0B5"	0.4	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.4	0.0	0.0	0.0			"Drop off @ Pioneer Aviation for annual"
"07/10/08"	"7ECA"	"N5235X"	"BAF-area-BAF"	1.3	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.3	0.0	1.3	0.0	1.3		"aerobatic flight"
"07/12/08"	"C182Q"	"N1774H"	"0B5-BAF"	0.7	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.7	0.0	0.0	0.0			"return from annual"
"07/17/08"	"7ECA"	"N5235X"	"BAF-area-BAF"	1.3	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.3	0.0	1.3	0.0	1.3		"aerobatic flight"
"07/20/08"	"C182Q"	"N1774H"	"BAF-0B5-BAF"	1.4	2	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.4	0.0	0.0	0.0			"IFR flight, drop off 5PT @ Turners"
"07/25/08"	"C182Q"	"N1774H"	"BAF-HYA-BAF"	2.5	2	0	0.0	0.0	0	0.0	0.0	2.5	0.0	2.5	0.0	0.0	0.0			"Visit Brielle, IFR, VMC Barnstable Fair"
"07/29/08"	"C182Q"	"N1774H"	"BAF-AQW-BAF"	1.3	4	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.3	0.0	0.0	0.0			"Lunch @ N. Adams, 2 T&G @ BAF for x-wnd practice"
"07/30/08"	"C182Q"	"N1774H"	"BAF-PWM-HVN-BAF"	3.7	3	0	0.0	0.0	0	0.0	0.0	3.7	0.0	3.7	0.0	0.0	0.0			"Angel Flight, Portland, VMC, early morning, Jason Lamy"
"08/01/08"	"C182Q"	"N1774H"	"BAF-0B8-DXR-N45-DXR-BAF"	2.9	4	1	0.0	0.0	0	0.0	1.0	0.0	0.0	2.9	0.0	0.0	0.0			"Fishers Is photo, p/u Steve @ DXR, NEPG dinner, night return"
"08/04/08"	"C182Q"	"N1774H"	"BAF-4B8-BID-4B8-BAF"	2.4	4	0	0.0	0.0	0	0.0	0.0	1.5	0.0	2.4	0.0	0.0	0.0			"Block Is w/Reina, Beautiful day, p/u @ Robertson, definite repeat!!"
"08/05/08"	"C182Q"	"N1774H"	"BAF-BOS-BHB-BAF"	4.8	3	0	0.4	0.0	1	0.0	0.0	4.8	0.0	4.8	0.0	0.0	0.0			"Angel Flight, ILS 15R -> vz 4L, occ mod turb, nice flight!"
"08/10/08"	"C182Q"	"N1774H"	"BAF-44N-BAF"	1.3	2	0	0.0	0.0	0	0.0	0.0	1.3	0.0	1.3	0.0	0.0	0.0			"pu. charts @44N VFR FF"
"08/11/08"	"C182Q"	"N1774H"	"BAF-3G6-RHI"	6.4	2	0	1.2	0.0	0	0.0	0.0	6.4	0.0	6.4	0.0	0.0	0.0			"IFR, mod turb & precip, TS buildups ~ ALB, Fuel @ Sebring, OH"
"08/13/08"	"C182Q"	"N1774H"	"RHI-BAF"	5.8	1	0	0.5	0.0	0	0.0	0.0	5.8	0.0	5.8	0.0	0.0	0.0			"Long x-c return from Wisc. IFR diversions for precip & TS"
"08/14/08"	"7ECA"	"N5235X"	"BAF-BAF"	1.3	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.3	0.0	1.3	0.0	1.3		"Chandelles, 1.5 turn spin left, aileron rolls, loops, nice job!"
"08/16/08"	"C182Q"	"N1774H"	"BAF-GON-BAF"	1.4	2	0	0.0	0.0	0	0.0	0.0	1.4	0.0	1.4	0.0	0.0	0.0			"Hike @ Bluff point VFR, bumpy return"
"08/17/08"	"C182Q"	"N1774H"	"BAF-OXC-4B8-BAF"	1.8	3	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.8	0.0	0.0	0.0			"NEPG lunch @ OXC, stop @ Robertson wind 270@10G16 VFR"
"08/28/08"	"C182Q"	"N1774H"	"BAF-BAF"	0.3	3	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.3	0.0	0.0	0.0			"closed tfc, 2 T&G, 1 ldg"
"08/29/08"	"C182Q"	"N1774H"	"BAF-1B2-BAF"	2.3	2	0	0.0	0.0	0	0.0	0.0	2.3	0.0	2.3	0.0	0.0	0.0			"Picnic w/Ford Family on beach, soft field ops, VFR day, perfect! tour of RI coast and central CT"
"08/29/08"	"C182Q"	"N1774H"	"BAF-CEF-47N-BAF"	3.3	3	0	0.2	0.0	0	0.0	0.0	3.1	0.0	3.3	0.0	0.0	0.0			"Angel Flight, IFR wheelchair challenge, son and mom, Jose Campos"
"08/31/08"	"C182Q"	"N1774H"	"BAF-4B9-BAF"	1.1	4	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.1	0.0	0.0	0.0			"Photo op Corn Maze, Seth L. PX got sick, bad! mod turb"
